21724 || Initialization 83
21724 || 83 | 119 | 125 || 1.700000 -0.255541 0.000000 2
21724 || 83 | 112 | 118 || 1.800000 0.973848 0.000000 2
21724 || 83 | 119 | 125 || 1.800000 -0.442520 0.000000 2
21724 || 83 | 112 | 118 || 1.900000 0.946300 0.000000 2
21724 || 83 | 119 | 125 || 1.900000 -0.611858 0.000000 2
21724 || 83 | 112 | 118 || 2.000000 0.909297 0.000000 2
21724 || 83 | 119 | 125 || 2.000000 -0.756802 0.000000 2
21724 || 83 | 112 | 118 || 2.100000 0.863209 0.000000 2
21724 || 83 | 119 | 125 || 2.100000 -0.871576 0.000000 2
21724 || 83 | 112 | 118 || 2.200000 0.808496 0.000000 2
21724 || 83 | 119 | 125 || 2.200000 -0.951602 0.000000 2
21724 || 83 | 112 | 118 || 2.300000 0.745705 0.000000 2
21724 || 83 | 119 | 125 || 2.300000 -0.993691 0.000000 2
21724 || 83 | 112 | 118 || 2.400000 0.675463 0.000000 2
21724 || 83 | 119 | 125 || 2.400000 -0.996165 0.000000 2
21724 || 83 | 112 | 118 || 2.500000 0.598472 0.000000 2
21724 || 83 | 119 | 125 || 2.500000 -0.958924 0.000000 2
21724 || 83 | 112 | 118 || 2.600000 0.515501 0.000000 2
21724 || 83 | 119 | 125 || 2.600000 -0.883455 0.000000 2
21724 || 83 | 112 | 118 || 2.700000 0.427380 0.000000 2
21724 || 83 | 119 | 125 || 2.700000 -0.772764 0.000000 2
21724 || 83 | 112 | 118 || 2.800000 0.334988 0.000000 2
21724 || 83 | 119 | 125 || 2.800000 -0.631267 0.000000 2
21724 || 83 | 112 | 118 || 2.900000 0.239249 0.000000 2
21724 || 83 | 119 | 125 || 2.900000 -0.464602 0.000000 2
21724 || 83 | 112 | 118 || 3.000000 0.141120 0.000000 2
21724 || 83 | 119 | 125 || 3.000000 -0.279415 0.000000 2
21724 || 83 | 112 | 118 || 3.100000 0.041581 0.000000 2
21724 || 83 | 119 | 125 || 3.100000 -0.083089 0.000000 2
21724 || 83 | 112 | 118 || 3.200000 -0.058374 0.000000 2
21724 || 83 | 119 | 125 || 3.200000 0.116549 0.000000 2
21724 || 83 | 112 | 118 || 3.300000 -0.157746 0.000000 2
21724 || 83 | 119 | 125 || 3.300000 0.311541 0.000000 2
21724 || 83 | 112 | 118 || 3.400000 -0.255541 0.000000 2
21724 || 83 | 119 | 125 || 3.400000 0.494113 0.000000 2
21724 || 83 | 112 | 118 || 3.500000 -0.350783 0.000000 2
21724 || 83 | 119 | 125 || 3.500000 0.656987 0.000000 2
21724 || 83 | 112 | 118 || 3.600000 -0.442520 0.000000 2
21724 || 83 | 119 | 125 || 3.600000 0.793668 0.000000 2
21724 || 83 | 112 | 118 || 3.700000 -0.529836 0.000000 2
21724 || 83 | 119 | 125 || 3.700000 0.898708 0.000000 2
21724 || 83 | 112 | 118 || 3.800000 -0.611858 0.000000 2
21724 || 83 | 119 | 125 || 3.800000 0.967920 0.000000 2
21724 || 83 | 112 | 118 || 3.900000 -0.687766 0.000000 2
21724 || 83 | 119 | 125 || 3.900000 0.998543 0.000000 2
21724 || 83 | 112 | 118 || 4.000000 -0.756802 0.000000 2
21724 || 83 | 119 | 125 || 4.000000 0.989358 0.000000 2
21724 || 83 | 112 | 118 || 4.100000 -0.818277 0.000000 2
21724 || 83 | 119 | 125 || 4.100000 0.940731 0.000000 2
21724 || 83 | 112 | 118 || 4.200000 -0.871576 0.000000 2
21724 || 83 | 119 | 125 || 4.200000 0.854599 0.000000 2
21724 || 83 | 112 | 118 || 4.300000 -0.916166 0.000000 2
21724 || 83 | 119 | 125 || 4.300000 0.734397 0.000000 2
21724 || 83 | 112 | 118 || 4.400000 -0.951602 0.000000 2
21724 || 83 | 119 | 125 || 4.400000 0.584917 0.000000 2
21724 || 83 | 112 | 118 || 4.500000 -0.977530 0.000000 2
21724 || 83 | 119 | 125 || 4.500000 0.412118 0.000000 2
21724 || 83 | 112 | 118 || 4.600000 -0.993691 0.000000 2
21724 || 83 | 119 | 125 || 4.600000 0.222890 0.000000 2
21724 || 83 | 112 | 118 || 4.700000 -0.999923 0.000000 2
21724 || 83 | 119 | 125 || 4.700000 0.024775 0.000000 2
21724 || 83 | 112 | 118 || 4.800000 -0.996165 0.000000 2
21724 || 83 | 119 | 125 || 4.800000 -0.174327 0.000000 2
21724 || 83 | 112 | 118 || 4.900000 -0.982453 0.000000 2
21724 || 83 | 119 | 125 || 4.900000 -0.366479 0.000000 2
21724 || 83 | 112 | 118 || 5.000000 -0.958924 0.000000 2
21724 || 83 | 119 | 125 || 5.000000 -0.544021 0.000000 2
21724 || 83 | 112 | 118 || 5.100000 -0.925815 0.000000 2
21724 || 83 | 119 | 125 || 5.100000 -0.699875 0.000000 2
21724 || 83 | 112 | 118 || 5.200000 -0.883455 0.000000 2
21724 || 83 | 119 | 125 || 5.200000 -0.827826 0.000000 2
21724 || 83 | 112 | 118 || 5.300000 -0.832267 0.000000 2
21724 || 83 | 119 | 125 || 5.300000 -0.922775 0.000000 2
21724 || 83 | 112 | 118 || 5.400000 -0.772764 0.000000 2
21724 || 83 | 119 | 125 || 5.400000 -0.980936 0.000000 2
21724 || 83 | 112 | 118 || 5.500000 -0.705540 0.000000 2
21724 || 83 | 119 | 125 || 5.500000 -0.999990 0.000000 2
21724 || 83 | 112 | 118 || 5.600000 -0.631267 0.000000 2
21724 || 83 | 119 | 125 || 5.600000 -0.979178 0.000000 2
21724 || 83 | 112 | 118 || 5.700000 -0.550686 0.000000 2
21724 || 83 | 119 | 125 || 5.700000 -0.919329 0.000000 2
21724 || 83 | 112 | 118 || 5.800000 -0.464602 0.000000 2
21724 || 83 | 119 | 125 || 5.800000 -0.822829 0.000000 2
21724 || 83 | 112 | 118 || 5.900000 -0.373877 0.000000 2
21724 || 83 | 119 | 125 || 5.900000 -0.693525 0.000000 2
21724 || 83 | 112 | 118 || 6.000000 -0.279415 0.000000 2
21724 || 83 | 119 | 125 || 6.000000 -0.536573 0.000000 2
21724 || 83 | 112 | 118 || 6.100000 -0.182163 0.000000 2
21724 || 83 | 119 | 125 || 6.100000 -0.358229 0.000000 2
21724 || 83 | 112 | 118 || 6.200000 -0.083089 0.000000 2
21724 || 83 | 119 | 125 || 6.200000 -0.165604 0.000000 2
21724 || 83 | 112 | 118 || 6.300000 0.016814 0.000000 2
21724 || 83 | 119 | 125 || 6.300000 0.033623 0.000000 2
21724 || 83 | 112 | 118 || 6.400000 0.116549 0.000000 2
21724 || 83 | 119 | 125 || 6.400000 0.231510 0.000000 2
21724 || 83 | 112 | 118 || 6.500000 0.215120 0.000000 2
21724 || 83 | 119 | 125 || 6.500000 0.420167 0.000000 2
21724 || 83 | 112 | 118 || 6.600000 0.311541 0.000000 2
21724 || 83 | 119 | 125 || 6.600000 0.592074 0.000000 2
21724 || 83 | 112 | 118 || 6.700000 0.404850 0.000000 2
21724 || 83 | 119 | 125 || 6.700000 0.740376 0.000000 2
21724 || 83 | 112 | 118 || 6.800000 0.494113 0.000000 2
21724 || 83 | 119 | 125 || 6.800000 0.859162 0.000000 2
21724 || 83 | 112 | 118 || 6.900000 0.578440 0.000000 2
21724 || 83 | 119 | 125 || 6.900000 0.943696 0.000000 2
21724 || 83 | 112 | 118 || 7.000000 0.656987 0.000000 2
21724 || 83 | 119 | 125 || 7.000000 0.990607 0.000000 2
21724 || 83 | 112 | 118 || 7.100000 0.728969 0.000000 2
21724 || 83 | 119 | 125 || 7.100000 0.998027 0.000000 2
21724 || 83 | 112 | 118 || 7.200000 0.793668 0.000000 2
21724 || 83 | 119 | 125 || 7.200000 0.965658 0.000000 2
21724 || 83 | 112 | 118 || 7.300000 0.850437 0.000000 2
21724 || 83 | 119 | 125 || 7.300000 0.894791 0.000000 2
21724 || 83 | 112 | 118 || 7.400000 0.898708 0.000000 2
21724 || 83 | 119 | 125 || 7.400000 0.788252 0.000000 2
21724 || 83 | 112 | 118 || 7.500000 0.938000 0.000000 2
21724 || 83 | 119 | 125 || 7.500000 0.650288 0.000000 2
21724 || 83 | 112 | 118 || 7.600000 0.967920 0.000000 2
21724 || 83 | 119 | 125 || 7.600000 0.486399 0.000000 2
21724 || 83 | 112 | 118 || 7.700000 0.988168 0.000000 2
21724 || 83 | 119 | 125 || 7.700000 0.303118 0.000000 2
21724 || 83 | 112 | 118 || 7.800000 0.998543 0.000000 2
21724 || 83 | 119 | 125 || 7.800000 0.107754 0.000000 2
21724 || 83 | 112 | 118 || 7.900000 0.998941 0.000000 2
21724 || 83 | 119 | 125 || 7.900000 -0.091907 0.000000 2
21724 || 83 | 112 | 118 || 8.000000 0.989358 0.000000 2
21724 || 83 | 119 | 125 || 8.000000 -0.287903 0.000000 2
21724 || 83 | 112 | 118 || 8.100000 0.969890 0.000000 2
21724 || 83 | 119 | 125 || 8.100000 -0.472422 0.000000 2
21724 || 83 | 112 | 118 || 8.200000 0.940731 0.000000 2
21724 || 83 | 119 | 125 || 8.200000 -0.638107 0.000000 2
21724 || 83 | 112 | 118 || 8.300000 0.902172 0.000000 2
21724 || 83 | 119 | 125 || 8.300000 -0.778352 0.000000 2
21724 || 83 | 112 | 118 || 8.400000 0.854599 0.000000 2
21724 || 83 | 119 | 125 || 8.400000 -0.887567 0.000000 2
21724 || 83 | 112 | 118 || 8.500000 0.798487 0.000000 2
21724 || 83 | 119 | 125 || 8.500000 -0.961397 0.000000 2
21724 || 83 | 112 | 118 || 8.600000 0.734397 0.000000 2
21724 || 83 | 119 | 125 || 8.600000 -0.996900 0.000000 2
21724 || 83 | 112 | 118 || 8.700000 0.662969 0.000000 2
21724 || 83 | 119 | 125 || 8.700000 -0.992659 0.000000 2
21724 || 83 | 112 | 118 || 8.800000 0.584917 0.000000 2
21724 || 83 | 119 | 125 || 8.800000 -0.948844 0.000000 2
21724 || 83 | 112 | 118 || 8.900000 0.501021 0.000000 2
21724 || 83 | 119 | 125 || 8.900000 -0.867202 0.000000 2
21724 || 83 | 112 | 118 || 9.000000 0.412118 0.000000 2
21724 || 83 | 119 | 125 || 9.000000 -0.750987 0.000000 2
21724 || 83 | 112 | 118 || 9.100000 0.319098 0.000000 2
21724 || 83 | 119 | 125 || 9.100000 -0.604833 0.000000 2
21724 || 83 | 112 | 118 || 9.200000 0.222890 0.000000 2
21724 || 83 | 119 | 125 || 9.200000 -0.434566 0.000000 2
21724 || 83 | 112 | 118 || 9.300000 0.124454 0.000000 2
21724 || 83 | 119 | 125 || 9.300000 -0.246974 0.000000 2
21724 || 83 | 112 | 118 || 9.400000 0.024775 0.000000 2
21724 || 83 | 119 | 125 || 9.400000 -0.049536 0.000000 2
21724 || 83 | 112 | 118 || 9.500000 -0.075151 0.000000 2
21724 || 83 | 119 | 125 || 9.500000 0.149877 0.000000 2
21724 || 83 | 112 | 118 || 9.600000 -0.174327 0.000000 2
21724 || 83 | 119 | 125 || 9.600000 0.343315 0.000000 2
21724 || 83 | 112 | 118 || 9.700000 -0.271761 0.000000 2
21724 || 83 | 119 | 125 || 9.700000 0.523066 0.000000 2
21724 || 83 | 112 | 118 || 9.800000 -0.366479 0.000000 2
21724 || 83 | 119 | 125 || 9.800000 0.681964 0.000000 2
21724 || 83 | 112 | 118 || 9.900000 -0.457536 0.000000 2
21724 || 83 | 119 | 125 || 9.900000 0.813674 0.000000 2
21724 || 83 | 112 | 118 || 10.000000 -0.544021 0.000000 2
21724 || 83 | 119 | 125 || 10.000000 0.912945 0.000000 2
21724 || 83 | 112 | 118 || 10.100000 -0.625071 0.000000 2
21724 || 83 | 119 | 125 || 10.100000 0.975821 0.000000 2
21724 || 83 | 112 | 118 || 10.200000 -0.699875 0.000000 2
21724 || 83 | 119 | 125 || 10.200000 0.999793 0.000000 2
21724 || 83 | 112 | 118 || 10.300000 -0.767686 0.000000 2
21724 || 83 | 119 | 125 || 10.300000 0.983907 0.000000 2
21724 || 83 | 112 | 118 || 10.400000 -0.827826 0.000000 2
21724 || 83 | 119 | 125 || 10.400000 0.928795 0.000000 2
21724 || 83 | 112 | 118 || 10.500000 -0.879696 0.000000 2
21724 || 83 | 119 | 125 || 10.500000 0.836656 0.000000 2
21724 || 83 | 112 | 118 || 10.600000 -0.922775 0.000000 2
21724 || 83 | 119 | 125 || 10.600000 0.711161 0.000000 2
21724 || 83 | 112 | 118 || 10.700000 -0.956635 0.000000 2
21724 || 83 | 119 | 125 || 10.700000 0.557315 0.000000 2
21724 || 83 | 112 | 118 || 10.800000 -0.980936 0.000000 2
21724 || 83 | 119 | 125 || 10.800000 0.381250 0.000000 2
21724 || 83 | 112 | 118 || 10.900000 -0.995436 0.000000 2
21724 || 83 | 119 | 125 || 10.900000 0.189987 0.000000 2
21724 || 83 | 112 | 118 || 11.000000 -0.999990 0.000000 2
21724 || 83 | 119 | 125 || 11.000000 -0.008851 0.000000 2
21724 || 83 | 112 | 118 || 11.100000 -0.994553 0.000000 2
21724 || 83 | 119 | 125 || 11.100000 -0.207336 0.000000 2
21724 || 83 | 112 | 118 || 11.200000 -0.979178 0.000000 2
21724 || 83 | 119 | 125 || 11.200000 -0.397556 0.000000 2
21724 || 83 | 112 | 118 || 11.300000 -0.954019 0.000000 2
21724 || 83 | 119 | 125 || 11.300000 -0.571926 0.000000 2
21724 || 83 | 112 | 118 || 11.400000 -0.919329 0.000000 2
21724 || 83 | 119 | 125 || 11.400000 -0.723495 0.000000 2
21724 || 83 | 112 | 118 || 11.500000 -0.875452 0.000000 2
21724 || 83 | 119 | 125 || 11.500000 -0.846220 0.000000 2
21724 || 83 | 112 | 118 || 11.600000 -0.822829 0.000000 2
21724 || 83 | 119 | 125 || 11.600000 -0.935210 0.000000 2
21724 || 83 | 112 | 118 || 11.700000 -0.761984 0.000000 2
21724 || 83 | 119 | 125 || 11.700000 -0.986916 0.000000 2
21724 || 83 | 112 | 118 || 11.800000 -0.693525 0.000000 2
21724 || 83 | 119 | 125 || 11.800000 -0.999276 0.000000 2
21724 || 83 | 112 | 118 || 11.900000 -0.618137 0.000000 2
21724 || 83 | 119 | 125 || 11.900000 -0.971798 0.000000 2
21724 || 83 | 112 | 118 || 12.000000 -0.536573 0.000000 2
21724 || 83 | 119 | 125 || 12.000000 -0.905578 0.000000 2
21724 || 83 | 112 | 118 || 12.100000 -0.449647 0.000000 2
21724 || 83 | 119 | 125 || 12.100000 -0.803256 0.000000 2
21724 || 83 | 112 | 118 || 12.200000 -0.358229 0.000000 2
21724 || 83 | 119 | 125 || 12.200000 -0.668910 0.000000 2
21724 || 83 | 112 | 118 || 12.300000 -0.263232 0.000000 2
21724 || 83 | 119 | 125 || 12.300000 -0.507897 0.000000 2
21724 || 83 | 112 | 118 || 12.400000 -0.165604 0.000000 2
21724 || 83 | 119 | 125 || 12.400000 -0.326635 0.000000 2
21724 || 83 | 112 | 118 || 12.500000 -0.066322 0.000000 2
21724 || 83 | 119 | 125 || 12.500000 -0.132352 0.000000 2
21724 || 83 | 112 | 118 || 12.600000 0.033623 0.000000 2
21724 || 83 | 119 | 125 || 12.600000 0.067208 0.000000 2
21724 || 83 | 112 | 118 || 12.700000 0.133232 0.000000 2
21724 || 83 | 119 | 125 || 12.700000 0.264089 0.000000 2
21724 || 83 | 112 | 118 || 12.800000 0.231510 0.000000 2
21724 || 83 | 119 | 125 || 12.800000 0.450441 0.000000 2
21724 || 83 | 112 | 118 || 12.900000 0.327474 0.000000 2
21724 || 83 | 119 | 125 || 12.900000 0.618835 0.000000 2
21724 || 83 | 112 | 118 || 13.000000 0.420167 0.000000 2
21724 || 83 | 119 | 125 || 13.000000 0.762558 0.000000 2
21724 || 83 | 112 | 118 || 13.100000 0.508661 0.000000 2
21724 || 83 | 119 | 125 || 13.100000 0.875881 0.000000 2
21724 || 83 | 112 | 118 || 13.200000 0.592074 0.000000 2
21724 || 83 | 119 | 125 || 13.200000 0.954285 0.000000 2
21724 || 83 | 112 | 118 || 13.300000 0.669570 0.000000 2
21724 || 83 | 119 | 125 || 13.300000 0.994645 0.000000 2
21724 || 83 | 112 | 118 || 13.400000 0.740376 0.000000 2
21724 || 83 | 119 | 125 || 13.400000 0.995351 0.000000 2
21724 || 83 | 112 | 118 || 13.500000 0.803784 0.000000 2
21724 || 83 | 119 | 125 || 13.500000 0.956376 0.000000 2
21724 || 83 | 112 | 118 || 13.600000 0.859162 0.000000 2
21724 || 83 | 119 | 125 || 13.600000 0.879273 0.000000 2
21724 || 83 | 112 | 118 || 13.700000 0.905955 0.000000 2
21724 || 83 | 119 | 125 || 13.700000 0.767116 0.000000 2
21724 || 83 | 112 | 118 || 13.800000 0.943696 0.000000 2
21724 || 83 | 119 | 125 || 13.800000 0.624377 0.000000 2
21724 || 83 | 112 | 118 || 13.900000 0.972008 0.000000 2
21724 || 83 | 119 | 125 || 13.900000 0.456746 0.000000 2
21724 || 83 | 112 | 118 || 14.000000 0.990607 0.000000 2
21724 || 83 | 119 | 125 || 14.000000 0.270906 0.000000 2
21724 || 83 | 112 | 118 || 14.100000 0.999309 0.000000 2
21724 || 83 | 119 | 125 || 14.100000 0.074265 0.000000 2
21724 || 83 | 112 | 118 || 14.200000 0.998027 0.000000 2
21724 || 83 | 119 | 125 || 14.200000 -0.125336 0.000000 2
21724 || 83 | 112 | 118 || 14.300000 0.986772 0.000000 2
21724 || 83 | 119 | 125 || 14.300000 -0.319940 0.000000 2
21724 || 83 | 112 | 118 || 14.400000 0.965658 0.000000 2
21724 || 83 | 119 | 125 || 14.400000 -0.501789 0.000000 2
21724 || 83 | 112 | 118 || 14.500000 0.934895 0.000000 2
21724 || 83 | 119 | 125 || 14.500000 -0.663634 0.000000 2
21724 || 83 | 112 | 118 || 14.600000 0.894791 0.000000 2
21724 || 83 | 119 | 125 || 14.600000 -0.799021 0.000000 2
21724 || 83 | 112 | 118 || 14.700000 0.845747 0.000000 2
21724 || 83 | 119 | 125 || 14.700000 -0.902555 0.000000 2
21724 || 83 | 112 | 118 || 14.800000 0.788252 0.000000 2
21724 || 83 | 119 | 125 || 14.800000 -0.970106 0.000000 2
21724 || 83 | 112 | 118 || 14.900000 0.722881 0.000000 2
21724 || 83 | 119 | 125 || 14.900000 -0.998982 0.000000 2
21724 || 83 | 112 | 118 || 15.000000 0.650288 0.000000 2
21724 || 83 | 119 | 125 || 15.000000 -0.988032 0.000000 2
21724 || 83 | 112 | 118 || 15.100000 0.571197 0.000000 2
21724 || 83 | 119 | 125 || 15.100000 -0.937692 0.000000 2
21724 || 83 | 112 | 118 || 15.200000 0.486399 0.000000 2
21724 || 83 | 119 | 125 || 15.200000 -0.849969 0.000000 2
21724 || 83 | 112 | 118 || 15.300000 0.396741 0.000000 2
21724 || 83 | 119 | 125 || 15.300000 -0.728361 0.000000 2
21724 || 83 | 112 | 118 || 15.400000 0.303118 0.000000 2
21724 || 83 | 119 | 125 || 15.400000 -0.577715 0.000000 2
21724 || 83 | 112 | 118 || 15.500000 0.206467 0.000000 2
21724 || 83 | 119 | 125 || 15.500000 -0.404038 0.000000 2
21724 || 83 | 112 | 118 || 15.600000 0.107754 0.000000 2
21724 || 83 | 119 | 125 || 15.600000 -0.214253 0.000000 2
21724 || 83 | 112 | 118 || 15.700000 0.007963 0.000000 2
21724 || 83 | 119 | 125 || 15.700000 -0.015926 0.000000 2
21724 || 83 | 112 | 118 || 15.800000 -0.091907 0.000000 2
21724 || 83 | 119 | 125 || 15.800000 0.183036 0.000000 2
21724 || 83 | 112 | 118 || 15.900000 -0.190859 0.000000 2
21724 || 83 | 119 | 125 || 15.900000 0.374700 0.000000 2
21724 || 83 | 112 | 118 || 16.000000 -0.287903 0.000000 2
21724 || 83 | 119 | 125 || 16.000000 0.551427 0.000000 2
21724 || 83 | 112 | 118 || 16.100000 -0.382071 0.000000 2
21724 || 83 | 119 | 125 || 16.100000 0.706169 0.000000 2
21724 || 83 | 112 | 118 || 16.200000 -0.472422 0.000000 2
21724 || 83 | 119 | 125 || 16.200000 0.832759 0.000000 2
21724 || 83 | 112 | 118 || 16.300000 -0.558052 0.000000 2
21724 || 83 | 119 | 125 || 16.300000 0.926150 0.000000 2
21724 || 83 | 112 | 118 || 16.400000 -0.638107 0.000000 2
21724 || 83 | 119 | 125 || 16.400000 0.982618 0.000000 2
21724 || 83 | 112 | 118 || 16.500000 -0.711785 0.000000 2
21724 || 83 | 119 | 125 || 16.500000 0.999912 0.000000 2
21724 || 83 | 112 | 118 || 16.600000 -0.778352 0.000000 2
21724 || 83 | 119 | 125 || 16.600000 0.977343 0.000000 2
21724 || 83 | 112 | 118 || 16.700000 -0.837142 0.000000 2
21724 || 83 | 119 | 125 || 16.700000 0.915810 0.000000 2
21724 || 83 | 112 | 118 || 16.800000 -0.887567 0.000000 2
21724 || 83 | 119 | 125 || 16.800000 0.817766 0.000000 2
21724 || 83 | 112 | 118 || 16.900000 -0.929124 0.000000 2
21724 || 83 | 119 | 125 || 16.900000 0.687121 0.000000 2
21724 || 83 | 112 | 118 || 17.000000 -0.961397 0.000000 2
21724 || 83 | 119 | 125 || 17.000000 0.529083 0.000000 2
21724 || 83 | 112 | 118 || 17.100000 -0.984065 0.000000 2
21724 || 83 | 119 | 125 || 17.100000 0.349951 0.000000 2
21724 || 83 | 112 | 118 || 17.200000 -0.996900 0.000000 2
21724 || 83 | 119 | 125 || 17.200000 0.156869 0.000000 2
21724 || 83 | 112 | 118 || 17.300000 -0.999774 0.000000 2
21724 || 83 | 119 | 125 || 17.300000 -0.042468 0.000000 2
21724 || 83 | 112 | 118 || 17.400000 -0.992659 0.000000 2
21724 || 83 | 119 | 125 || 17.400000 -0.240112 0.000000 2
21724 || 83 | 112 | 118 || 17.500000 -0.975626 0.000000 2
21724 || 83 | 119 | 125 || 17.500000 -0.428183 0.000000 2
21724 || 83 | 112 | 118 || 17.600000 -0.948844 0.000000 2
21724 || 83 | 119 | 125 || 17.600000 -0.599183 0.000000 2
21724 || 83 | 112 | 118 || 17.700000 -0.912582 0.000000 2
21724 || 83 | 119 | 125 || 17.700000 -0.746297 0.000000 2
21724 || 83 | 112 | 118 || 17.800000 -0.867202 0.000000 2
21724 || 83 | 119 | 125 || 17.800000 -0.863657 0.000000 2
21724 || 83 | 112 | 118 || 17.900000 -0.813157 0.000000 2
21724 || 83 | 119 | 125 || 17.900000 -0.946587 0.000000 2
21724 || 83 | 112 | 118 || 18.000000 -0.750987 0.000000 2
21724 || 83 | 119 | 125 || 18.000000 -0.991779 0.000000 2
21724 || 83 | 112 | 118 || 18.100000 -0.681314 0.000000 2
21724 || 83 | 119 | 125 || 18.100000 -0.997432 0.000000 2
21724 || 83 | 112 | 118 || 18.200000 -0.604833 0.000000 2
21724 || 83 | 119 | 125 || 18.200000 -0.963320 0.000000 2
21724 || 83 | 112 | 118 || 18.300000 -0.522309 0.000000 2
21724 || 83 | 119 | 125 || 18.300000 -0.890804 0.000000 2
21724 || 83 | 112 | 118 || 18.400000 -0.434566 0.000000 2
21724 || 83 | 119 | 125 || 18.400000 -0.782775 0.000000 2
21724 || 83 | 112 | 118 || 18.500000 -0.342481 0.000000 2
21724 || 83 | 119 | 125 || 18.500000 -0.643538 0.000000 2
21724 || 83 | 112 | 118 || 18.600000 -0.246974 0.000000 2
21724 || 83 | 119 | 125 || 18.600000 -0.478646 0.000000 2
21724 || 83 | 112 | 118 || 18.700000 -0.148999 0.000000 2
21724 || 83 | 119 | 125 || 18.700000 -0.294672 0.000000 2
21724 || 83 | 112 | 118 || 18.800000 -0.049536 0.000000 2
21724 || 83 | 119 | 125 || 18.800000 -0.098950 0.000000 2
21724 || 83 | 112 | 118 || 18.900000 0.050423 0.000000 2
21724 || 83 | 119 | 125 || 18.900000 0.100717 0.000000 2
21724 || 83 | 112 | 118 || 19.000000 0.149877 0.000000 2
21724 || 83 | 119 | 125 || 19.000000 0.296369 0.000000 2
21724 || 83 | 112 | 118 || 19.100000 0.247834 0.000000 2
21724 || 83 | 119 | 125 || 19.100000 0.480205 0.000000 2
21724 || 83 | 112 | 118 || 19.200000 0.343315 0.000000 2
21724 || 83 | 119 | 125 || 19.200000 0.644897 0.000000 2
21724 || 83 | 112 | 118 || 19.300000 0.435365 0.000000 2
21724 || 83 | 119 | 125 || 19.300000 0.783879 0.000000 2
21724 || 83 | 112 | 118 || 19.400000 0.523066 0.000000 2
21724 || 83 | 119 | 125 || 19.400000 0.891610 0.000000 2
21724 || 83 | 112 | 118 || 19.500000 0.605540 0.000000 2
21724 || 83 | 119 | 125 || 19.500000 0.963795 0.000000 2
21724 || 83 | 112 | 118 || 19.600000 0.681964 0.000000 2
21724 || 83 | 119 | 125 || 19.600000 0.997557 0.000000 2
21724 || 83 | 112 | 118 || 19.700000 0.751573 0.000000 2
21724 || 83 | 119 | 125 || 19.700000 0.991550 0.000000 2
21724 || 83 | 112 | 118 || 19.800000 0.813674 0.000000 2
21724 || 83 | 119 | 125 || 19.800000 0.946013 0.000000 2
21724 || 83 | 112 | 118 || 19.900000 0.867644 0.000000 2
21724 || 83 | 119 | 125 || 19.900000 0.862761 0.000000 2
21724 || 83 | 112 | 118 || 20.000000 0.912945 0.000000 2
21724 || 83 | 119 | 125 || 20.000000 0.745113 0.000000 2
21724 || 83 | 112 | 118 || 20.100000 0.949125 0.000000 2
21724 || 83 | 119 | 125 || 20.100000 0.597760 0.000000 2
21724 || 83 | 112 | 118 || 20.200000 0.975821 0.000000 2
21724 || 83 | 119 | 125 || 20.200000 0.426577 0.000000 2
21724 || 83 | 112 | 118 || 20.300000 0.992766 0.000000 2
